,pattern,rating,events,actions,conds,pattern_str
3275,"1.7012192,0.0,0.0,0.0,0.0,0.0,0.7322185,0.7170576,0.21391721,0.28232518,0.23147236,1.160955,0.35382015,-1.610698,-1.2866352,-0.3290061,0.92411083,0.80234426,-2.3391485,-1.5163788,1.6944814,-1.2391908,-0.9193563,-2.0169928,0.0,1.1733134,0.82735944,1.029282,0.7593136,1.029282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.947653717383218,"[49, 44, 97, 10]","['v= ', 'vnot +> ', 'vnot +> ', 'nop', 'v*= ', 'vnot +> ', 'vnot +> ', 'nop', 'not =', '>', '=', '<', 'vnot *= ', 'vnot *= ', 'v*= ', 'not >', 'not =', 'nop', 'v*= ', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or']",a.x =  63867 AND b.x not +>  a.x + 88645 or b.vy > a.vy AND c.vx = b.vx * 4676 and c.vy not = d.vy + 17866
3276,"1.7012192,0.0,0.0,0.0,0.0,0.0,0.7322185,0.7170576,0.21391721,0.28232518,0.23147236,1.160955,0.35382015,-1.610698,-1.2866352,-0.3290061,0.92411083,0.80234426,-2.3391485,-1.5163788,1.6944814,-1.2391908,-0.9193563,-2.0169928,0.37194225,1.1733134,0.82735944,1.029282,0.7593136,1.029282,2.4053066,2.1476314,1.016661,0.92411083,1.6944814,-2.8288364,0.0,0.21391721,-2.0152988,0.37019357,2.3097334,0.20271733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9884147313599407,"[49, 44, 97, 10, 52, 75]","['v= ', 'vnot +> ', 'vnot +> ', 'nop', 'v*= ', 'vnot +> ', 'vnot +> ', 'nop', 'not =', '>', '=', '<', 'vnot *= ', 'vnot *= ', 'v*= ', 'not >', 'not =', 'nop', 'v*= ', 'nop', 'not <', 'v+> ', 'nop', '<', 'not <', 'vnot +> ', 'not =', 'vnot -> ', 'not >', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and']",a.x =  63867 AND b.x not +>  a.x + 88645 or b.vy > a.vy AND c.x = e.x or c.vx = b.vx * 4676 and c.vy not = d.vy + 17866 AND d.x not > a.x or d.y not = c.y or d.vx not = a.vx + 10751 AND e.x not < a.x or e.y +>  a.y + 92934 or e.vy not < f.vy
3277,"1.7012192,0.0,0.0,0.0,0.0,0.0,0.7322185,0.7170576,0.21391721,0.28232518,0.23147236,1.160955,0.35382015,-1.610698,-1.2866352,-0.3290061,0.92411083,0.80234426,-2.3391485,-1.5163788,1.6944814,-1.2391908,-0.9193563,-2.0169928,0.37194225,1.1733134,0.82735944,1.029282,0.7593136,1.029282,2.4053066,2.1476314,1.016661,0.92411083,1.6944814,-2.8288364,-0.43920648,0.21391721,-2.0152988,0.37019357,2.3097334,0.20271733,0.0,1.1411618,-0.19799502,1.4443926,-0.44591156,-1.2866352,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.1553914013923587,"[49, 44, 97, 10, 52, 75, 67]","['v= ', 'vnot +> ', 'vnot +> ', 'nop', 'v*= ', 'vnot +> ', 'vnot +> ', 'nop', 'not =', '>', '=', '<', 'vnot *= ', 'vnot *= ', 'v*= ', 'not >', 'not =', 'nop', 'v*= ', 'nop', 'not <', 'v+> ', 'nop', '<', 'not <', 'vnot +> ', 'not =', 'vnot -> ', 'not >', 'nop', '=', 'not =', 'not <', '<', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and']",a.x =  63867 and a.y not +>  g.y + 84415 or a.vy not = g.vy + 17924 AND b.x not +>  a.x + 88645 or b.vx not = g.vx and b.vy > a.vy AND c.x = e.x or c.vx = b.vx * 4676 and c.vy not = d.vy + 17866 AND d.x not > a.x or d.y not = c.y or d.vx not = a.vx + 10751 AND e.x not < a.x or e.y +>  a.y + 92934 or e.vy not < f.vy AND f.x not +>  g.x + 39754 and f.y not = a.y
3278,"1.7012192,0.0,0.0,0.0,0.0,0.0,0.7322185,0.7170576,0.21391721,0.28232518,0.23147236,1.160955,0.35382015,-1.610698,-1.2866352,-0.3290061,0.92411083,0.80234426,-2.3391485,-1.5163788,1.6944814,-1.2391908,-0.9193563,-2.0169928,0.37194225,1.1733134,0.82735944,1.029282,0.7593136,1.029282,2.4053066,2.1476314,1.016661,0.92411083,1.6944814,-2.8288364,-0.43920648,0.21391721,-2.0152988,0.37019357,2.3097334,0.20271733,1.7012192,1.1411618,-0.19799502,1.4443926,-0.44591156,-1.2866352,0.0,-2.0731864,1.5696951,1.0679044,1.3503237,2.0719712,0.0",2.6558431205824524,"[49, 44, 97, 10, 52, 75, 67, 49]","['v= ', 'vnot +> ', 'vnot +> ', 'nop', 'v*= ', 'vnot +> ', 'vnot +> ', 'nop', 'not =', '>', '=', '<', 'vnot *= ', 'vnot *= ', 'v*= ', 'not >', 'not =', 'nop', 'v*= ', 'nop', 'not <', 'v+> ', 'nop', '<', 'not <', 'vnot +> ', 'not =', 'vnot -> ', 'not >', 'nop', '=', 'not =', 'not <', '<', 'nop', '>', 'v-> ', 'nop', 'not =', 'not >']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or']",a.x =  63867 and a.y not +>  g.y + 84415 and a.z not +>  h.z + 5266 or a.vy not = g.vy + 17924 AND b.x not +>  a.x + 88645 or b.y not +>  h.y + 16837 and b.vx not = g.vx and b.vy > a.vy AND c.x = e.x and c.y < h.y or c.vx = b.vx * 4676 and c.vy not = d.vy + 17866 AND d.x not > a.x or d.y not = c.y or d.vx not = a.vx + 10751 AND e.x not < a.x or e.y +>  a.y + 92934 and e.vx < h.vx or e.vy not < f.vy AND f.x not +>  g.x + 39754 and f.y not = a.y AND g.x = d.x or g.y not = b.y or g.z not < e.z
3279,"0.6700193,0.0,0.0,0.0,0.0,0.0,0.0,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1131782904816996,[59],"['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ']","['or', 'or', 'or', 'and', 'and']",a.x not =  85084
3280,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,0.0,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.630015411595898,"[59, 28]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and']",a.x not =  85084
3281,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,0.0,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.3655205399372905,"[59, 28, 10]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or']",a.x not =  85084 or a.vy not +>  c.vy + 11464 AND b.y not ->  a.y + 17255 AND c.vy not =  18096
3282,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,-1.694771,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,0.0,1.1058197,-0.19799502,0.3999725,0.6538068,1.1575181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.46968167082957,"[59, 28, 10, 105]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ', 'nop', 'not =', 'vnot -> ', 'v-> ', 'nop']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or']",a.x not =  85084 or a.vy not +>  c.vy + 11464 AND b.y not ->  a.y + 17255 AND c.vx < b.vx and c.vy not =  18096
3283,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,-1.694771,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,-1.694771,1.1058197,-0.19799502,0.3999725,0.6538068,1.1575181,0.0,1.4369062,-2.3177514,-2.0041046,1.6747224,1.2311498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.943508529521177,"[59, 28, 10, 105, 105]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ', 'nop', 'not =', 'vnot -> ', 'v-> ', 'nop', 'not <', 'v< ', 'v+> ', 'vnot +> ', 'v< ']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or']",a.x not =  85084 or a.vy not +>  c.vy + 11464 AND b.x not > e.x or b.y not ->  a.y + 17255 or b.vx = e.vx AND c.z = e.z or c.vx < b.vx and c.vy not =  18096 AND d.y not = b.y or d.z not ->  c.z + 9905 AND e.y <  11096 or e.vy <  151
3284,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,-1.694771,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,-1.694771,1.1058197,-0.19799502,0.3999725,0.6538068,1.1575181,-0.97793466,1.4369062,-2.3177514,-2.0041046,1.6747224,1.2311498,0.0,1.4369062,-2.3828845,-1.9365706,-0.7902121,-0.41034296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.0801402986661,"[59, 28, 10, 105, 105, 53]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ', 'nop', 'not =', 'vnot -> ', 'v-> ', 'nop', 'not <', 'v< ', 'v+> ', 'vnot +> ', 'v< ', 'not <', '>', 'nop', 'not >', 'nop']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and']",a.x not =  85084 or a.vy not +>  c.vy + 11464 AND b.x not > e.x or b.y not ->  a.y + 17255 or b.vx = e.vx or b.vy not +>  f.vy + 5431 AND c.x ->  f.x + 93423 or c.z = e.z or c.vx < b.vx and c.vy not =  18096 AND d.y not = b.y or d.z not ->  c.z + 9905 AND e.y <  11096 and e.z +>  a.z + 492 or e.vy <  151
3285,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,-1.694771,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,-1.694771,1.1058197,-0.19799502,0.3999725,0.6538068,1.1575181,-0.97793466,1.4369062,-2.3177514,-2.0041046,1.6747224,1.2311498,-1.5447567,1.4369062,-2.3828845,-1.9365706,-0.7902121,-0.41034296,0.0,0.16328637,-0.14290033,0.5417878,0.6538068,-2.0152988,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.638252643885848,"[59, 28, 10, 105, 105, 53, 13]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ', 'nop', 'not =', 'vnot -> ', 'v-> ', 'nop', 'not <', 'v< ', 'v+> ', 'vnot +> ', 'v< ', 'not <', '>', 'nop', 'not >', 'nop', 'nop', '<', '=', 'nop', 'not =']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or']",a.x not =  85084 or a.vy not +>  c.vy + 11464 AND b.x not > e.x or b.y not ->  a.y + 17255 or b.vx = e.vx or b.vy not +>  f.vy + 5431 AND c.x ->  f.x + 93423 or c.z = e.z or c.vx < b.vx and c.vy not =  18096 AND d.y not = b.y or d.z not ->  c.z + 9905 AND e.y <  11096 and e.z +>  a.z + 492 or e.vx not +>  g.vx + 2742 or e.vy <  151
3286,"0.6700193,0.0,0.0,0.0,0.0,0.0,1.0581945,-1.6894598,0.114915974,0.54360217,0.8414978,-0.41034296,-2.3391485,0.42730334,0.45158234,-0.8151432,1.1575181,0.93547255,-1.694771,0.5912353,1.2142981,1.1575181,-0.12275224,-1.6894598,-1.694771,1.1058197,-0.19799502,0.3999725,0.6538068,1.1575181,-0.97793466,1.4369062,-2.3177514,-2.0041046,1.6747224,1.2311498,-1.5447567,1.4369062,-2.3828845,-1.9365706,-0.7902121,-0.41034296,-0.780799,0.16328637,-0.14290033,0.5417878,0.6538068,-2.0152988,0.0,-0.57485276,-0.015504056,-1.9365706,0.50430065,-0.425751,0.0",5.646888451931763,"[59, 28, 10, 105, 105, 53, 13, 8]","['vnot = ', 'not <', 'vnot -> ', 'nop', 'vnot +> ', 'not >', 'vnot -> ', 'nop', '=', 'vnot +> ', 'v-> ', 'nop', '=', '<', 'vnot = ', 'nop', 'not =', 'vnot -> ', 'v-> ', 'nop', 'not <', 'v< ', 'v+> ', 'vnot +> ', 'v< ', 'not <', '>', 'nop', 'not >', 'nop', 'nop', '<', '=', 'nop', 'not =', 'not <', '>', 'v-> ', 'v*= ', 'nop']","['or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'or']",a.x not =  85084 or a.y not < h.y or a.z not ->  h.z + 6014 or a.vy not +>  c.vy + 11464 AND b.x not > e.x or b.y not ->  a.y + 17255 or b.vx = e.vx or b.vy not +>  f.vy + 5431 AND c.x ->  f.x + 93423 or c.z = e.z or c.vx < b.vx and c.vy not =  18096 AND d.y not = b.y or d.z not ->  c.z + 9905 and d.vx ->  h.vx + 8667 AND e.x not < h.x and e.y <  11096 and e.z +>  a.z + 492 or e.vx not +>  g.vx + 2742 or e.vy <  151 AND f.x not < h.x and f.y > h.y and f.vx not > h.vx AND g.y < e.y and g.z = c.z or g.vy not = a.vy
3287,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.0,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.642132114577244,"[10, 4]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and']",a.z not > b.z
3288,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.25524566,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,0.0,-0.12275224,2.1033652,0.9703683,-1.9899977,0.19967873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4830206727958757,"[10, 4, 69]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ', '<', 'not =', '<', 'v-> ', 'v*= ']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or']",a.z not > b.z AND b.y = a.y * 20957
3289,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.25524566,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,-1.4075407,-0.12275224,2.1033652,0.9703683,-1.9899977,0.19967873,0.36854857,0.049952824,0.98418474,0.62295747,1.1058197,-0.40974277,0.0,0.13492487,0.13492487,2.4387634,1.1391683,0.8875988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.961290044157255,"[10, 4, 69, 4, 99]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ', '<', 'not =', '<', 'v-> ', 'v*= ', 'vnot *= ', 'nop', 'nop', 'not <', 'vnot *= ', 'not <', 'not <', 'vnot -> ', 'nop', '>']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and']",a.z not > b.z AND b.y = a.y * 20957 or b.vy = d.vy * 9364 AND c.x < b.x and c.y not = d.y and c.z < a.z or c.vx ->  d.vx + 16190 AND d.x = e.x * 76475
3290,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.25524566,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,-1.4075407,-0.12275224,2.1033652,0.9703683,-1.9899977,0.19967873,0.36854857,0.049952824,0.98418474,0.62295747,1.1058197,-0.40974277,-0.6528255,0.13492487,0.13492487,2.4387634,1.1391683,0.8875988,0.0,-1.7378678,0.81517947,-1.4229801,1.950464,-1.2391908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.7021310517085615,"[10, 4, 69, 4, 99, 66]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ', '<', 'not =', '<', 'v-> ', 'v*= ', 'vnot *= ', 'nop', 'nop', 'not <', 'vnot *= ', 'not <', 'not <', 'vnot -> ', 'nop', '>', 'v+> ', 'vnot = ', 'v*= ', 'vnot -> ', 'vnot *= ']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or']",a.z not > b.z AND b.y = a.y * 20957 and b.vx not < f.vx or b.vy = d.vy * 9364 AND c.x < b.x and c.y not = d.y and c.z < a.z or c.vx ->  d.vx + 16190 AND d.x = e.x * 76475 AND e.x not < b.x or e.y not < b.y or e.z not ->  f.z + 5556 AND f.y not =  66069
3291,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.25524566,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,-1.4075407,-0.12275224,2.1033652,0.9703683,-1.9899977,0.19967873,0.36854857,0.049952824,0.98418474,0.62295747,1.1058197,-0.40974277,-0.6528255,0.13492487,0.13492487,2.4387634,1.1391683,0.8875988,-2.3391485,-1.7378678,0.81517947,-1.4229801,1.950464,-1.2391908,0.0,-1.610698,0.8875988,0.67821145,-0.74077964,-1.9667813,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.5919039774064485,"[10, 4, 69, 4, 99, 66, 10]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ', '<', 'not =', '<', 'v-> ', 'v*= ', 'vnot *= ', 'nop', 'nop', 'not <', 'vnot *= ', 'not <', 'not <', 'vnot -> ', 'nop', '>', 'v+> ', 'vnot = ', 'v*= ', 'vnot -> ', 'vnot *= ', 'vnot +> ', '>', '>', 'v-> ', 'vnot -> ']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'or']",a.z not > b.z AND b.y = a.y * 20957 and b.vx not < f.vx or b.vy = d.vy * 9364 AND c.x < b.x and c.y not = d.y and c.z < a.z or c.vx ->  d.vx + 16190 AND d.x = e.x * 76475 and d.vx not < g.vx AND e.x not < b.x or e.y not < b.y or e.z not ->  f.z + 5556 or e.vy > g.vy AND f.x +>  c.x + 9970 or f.y not =  66069 and f.z not = g.z + 11068 or f.vx not ->  d.vx + 15583 or f.vy = c.vy * 17261
3292,"-2.3391485,0.0,0.0,0.0,0.0,0.0,-1.4075407,2.1476314,0.98656845,0.29865095,2.1476314,1.5656414,0.25524566,-0.44719154,-0.13963275,1.5656414,-0.013760341,-0.40974277,-1.4075407,-0.12275224,2.1033652,0.9703683,-1.9899977,0.19967873,0.36854857,0.049952824,0.98418474,0.62295747,1.1058197,-0.40974277,-0.6528255,0.13492487,0.13492487,2.4387634,1.1391683,0.8875988,-2.3391485,-1.7378678,0.81517947,-1.4229801,1.950464,-1.2391908,-2.3391485,-1.610698,0.8875988,0.67821145,-0.74077964,-1.9667813,0.0,-0.74077964,0.5417878,-2.0169928,-0.36277923,0.16328637,0.0",6.062602965403624,"[10, 4, 69, 4, 99, 66, 10, 10]","['not <', 'not <', 'not >', 'not <', 'vnot *= ', '>', 'vnot *= ', 'nop', 'not <', 'vnot *= ', '<', 'not =', '<', 'v-> ', 'v*= ', 'vnot *= ', 'nop', 'nop', 'not <', 'vnot *= ', 'not <', 'not <', 'vnot -> ', 'nop', '>', 'v+> ', 'vnot = ', 'v*= ', 'vnot -> ', 'vnot *= ', 'vnot +> ', '>', '>', 'v-> ', 'vnot -> ', 'v-> ', '=', 'v*= ', 'not >', 'v+> ']","['or', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and']",a.z not > b.z or a.vy = h.vy * 8223 AND b.x > h.x or b.y = a.y * 20957 and b.vx not < f.vx or b.vy = d.vy * 9364 AND c.x < b.x and c.y not = d.y and c.z < a.z or c.vx ->  d.vx + 16190 AND d.x = e.x * 76475 and d.vx not < g.vx AND e.x not < b.x or e.y not < b.y or e.z not ->  f.z + 5556 or e.vy > g.vy AND f.x +>  c.x + 9970 or f.y not =  66069 and f.z not = g.z + 11068 or f.vx not ->  d.vx + 15583 or f.vy = c.vy * 17261 AND g.x not +>  a.x + 26784 or g.z > c.z and g.vx ->  d.vx + 6957 and g.vy not ->  c.vy + 5069
3293,"-0.780799,0.0,0.0,0.0,0.0,0.0,0.0,-0.32664254,-1.3864828,-2.0169928,-0.2224124,0.061730605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.9919325587056287,[8],"['v*= ', 'nop', 'nop', 'v> ', 'vnot *= ']","['or', 'or', 'or', 'and', 'or']",a.vx >  10830
3294,"-0.780799,0.0,0.0,0.0,0.0,0.0,-0.780799,-0.32664254,-1.3864828,-2.0169928,-0.2224124,0.061730605,0.0,-0.19799502,1.8390425,0.45158234,-0.28807786,0.8306404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.794919487697296,"[8, 8]","['v*= ', 'nop', 'nop', 'v> ', 'vnot *= ', 'nop', 'vnot -> ', 'vnot -> ', 'v*= ', '>']","['or', 'or', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'or']",a.vx >  10830 and a.vy = b.vy * 11292
